tx_id,timestamp,sender_address,receiver_address,network_protocol,src_ip,dst_ip,src_asn,dst_asn,pattern_label,entity_id,src_org,dst_org,is_high_risk_network,coin_symbol,coin_name,token_price_usd,amount_usd,market_cap_tier,amount,fee,fee_to_amount_ratio,log_amount,log_fee,payload_size_bytes,payload_zscore,tx_velocity_seconds,log_velocity,is_round_number_amount,fan_in_count,fan_out_count,fan_in_fan_out_ratio,peel_chain_heuristic_score,entity_wallet_cluster_size,ip_connection_freq_src,ip_wallet_diversity,src_asn_risk_weight,dst_asn_risk_weight,is_bulletproof_asn,is_tor_relay,tx_pagerank,src_ip_pagerank,wallet_pagerank,tx_betweenness,wallet_betweenness,tx_in_degree,tx_out_degree,embed_dim_00,embed_dim_01,embed_dim_02,embed_dim_03,embed_dim_04,embed_dim_05,embed_dim_06,embed_dim_07,embed_dim_08,embed_dim_09,embed_dim_10,embed_dim_11,embed_dim_12,embed_dim_13,embed_dim_14,embed_dim_15,raw_anomaly_score,risk_score,is_anomaly,risk_tier
0x67d9c770a71a41c475c9d979728c8d66c366af89226c7420b8bad082707712b0,2026-09-07 10:30:55.288550+00:00,0x7f6862b8e540ede350d47f077dc4069392618638,0xc8973a39cf977334ab51fb7ebee22f74621da7c6,Ethereum,67.220.222.103,29.204.232.16,AS5607,AS32934,NORMAL_TRANSFER,Entity-020,Sky UK Limited Residential,"Meta Platforms, Inc.",0,USDC,USDC,1.0,5.75,Mega-Cap,5.7467,0.017029,0.002963265874327875,1.9090534964504122,0.016885631900775768,491.0,0.2900309616074505,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.1,0,0,0.00032527372079691293,0.00010129215970987326,0.003071798800640353,0.0006560284745860425,0.01708299871054459,2,2,5.322703135789754,-0.6552729311647009,-0.15879030613252804,-0.07823084719009629,0.0071017870583143464,-0.009709986517850266,-0.014922298563602727,-0.004255296362492846,0.00377135189614042,-0.003430803998989078,0.062444452598513604,-0.0009982586893958097,-0.0012443504819493946,-0.0027560330023133814,0.00783913540937048,-0.00027669662551736587,-0.10414170472082573,15,0,LOW
0xf218b30f74dda4633e3a7fc79600c07c156efdd35f0523620b14752d8233679d,2026-09-07 10:35:02.288550+00:00,0xf0d22366f66a598a20e3bf4bd66e7dfadb046c68,0x64c6f78e85f18c201c540aeca3ffbcbc21c1fb1e,Ethereum,201.158.40.49,67.220.76.56,AS7922,AS5607,NORMAL_TRANSFER,Entity-021,Comcast Cable Communications,Sky UK Limited Residential,0,ETH,Ethereum,2027.6,17700.54,Mega-Cap,8.7298,0.016198,0.001855483516231758,2.275193341002073,0.01606821205904523,541.0,0.2249252996032451,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.1,0,0,0.0003312753953075832,0.00010129215970987326,0.0013501643122892314,0.0011393807152925313,0.011538671340877297,2,2,5.3220642760761665,-0.6543823921941281,-0.15758774669414466,-0.0773477916346225,0.006591652248206454,-0.008291580279840408,-0.011957632505484296,-0.002120608954643568,0.0007203197487112313,-0.0011513194852102685,0.006318515702963382,-0.0006168432381164732,8.636415954822083e-05,0.00273063336885541,-0.005724981202305621,0.0002926050814008468,-0.14408756960310165,4,0,LOW
0xa87da8af6712352abb07c307fe822a3ad7327e566e0ad3eb2a6b543da3741c1a,2026-09-07 10:35:46.288550+00:00,0x3181de57bbc7c570202aa99d5b670f7a475020e4,0x2f4a3fd038abb661e29ba004a1140bf87324a525,Ethereum,67.220.236.219,201.158.136.41,AS5607,AS7922,NORMAL_TRANSFER,Entity-023,Sky UK Limited Residential,Comcast Cable Communications,0,ETH,Ethereum,2027.6,29229.07,Mega-Cap,14.4156,0.010095,0.0007002830267210522,2.735379983707453,0.010044385835800121,410.0,0.39550213405426327,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.1,0,0,0.0003444627915274334,0.00010129215970987326,0.002760837972348854,0.000643136760967015,0.016446462665049878,2,2,5.322635371026105,-0.6551701784997901,-0.15865082226595845,-0.07812830949281635,0.007044965154944622,-0.009543868705127731,-0.014577202067489727,-0.004008845412697941,0.003416444671381693,-0.0031603590902059098,0.05588759631389731,-0.0009516567162647474,-0.0010838793825878525,-0.002997046516429872,0.005295754508840208,-0.00023435952582097244,-0.12410229181144289,9,0,LOW
0x9ec340983dae9d1bdd9e0c4cd5fb99e7f352899cb4e5a0c02d954f44773545ad,2026-09-07 10:36:36.288550+00:00,0xe68c76f5e12e8e638652605a6009b271c8b79bcc,0xbf395b640dadca06ffe0a62e73a5ff05c18aeb32,BitTorrent-DHT,29.204.31.242,133.182.228.146,AS32934,AS209,NORMAL_TRANSFER,Entity-025,"Meta Platforms, Inc.",CenturyLink Communications,0,STETH,Lido Staked Ether,2023.81,60977.4,Mega-Cap,30.13,0.06172,0.002048456687686691,3.4381719844535166,0.05989023457306447,649.0,0.08429706967416138,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.1,0,0,0.00036018780460122434,0.00010129215970987326,0.0020260627045586,0.00035782937003428505,0.0048854618848288515,2,2,5.321153843262828,-0.6533002946064866,-0.15614989704072857,-0.07630226714949961,0.0059325015649430105,-0.006628743216967699,-0.0083968876385297,0.00046136810519083253,-0.0029181253527420215,0.0015768650344799024,-0.05972388114571427,-0.00015798205458733897,0.0015156188489037843,0.0005574796030324475,0.0075335636958168166,-0.0004487314373142887,-0.1136649906318794,12,0,LOW
0xf67cb2cdc242bfe02fe427cc85222036b46ba8c54ef1d1818bfe65d7968892f5,2026-09-07 10:41:18.288550+00:00,0x47f980915e6cc545e801b40918fad125b70807fd,0x46b610898e42039cd7811637422af87dff10c1b8,Ethereum,29.204.62.68,157.100.102.34,AS32934,AS16276,NORMAL_TRANSFER,Entity-026,"Meta Platforms, Inc.",OVH SAS,0,UNI,Uniswap,5.56,54.03,Large-Cap,9.718,0.015967,0.0016430335459971185,2.3719245710726584,0.015840868313832666,294.0,0.5465472699040199,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.4,0,0,0.00027595307882947946,0.00010129215970987326,0.0016620630792211918,0.00039705212994956387,0.007564461900737238,2,2,5.321540460051763,-0.6537388805323202,-0.1567312168161893,-0.07672467363253525,0.006205866829483592,-0.007294757292990255,-0.009819817207096994,-0.0005796124709781103,-0.001463321802580406,0.0004987544361622394,-0.033316979140604074,-0.0003358012383930692,0.0009505849172930588,-0.0014786749321854563,0.0017392537585683293,0.00025152368540236445,-0.14143883871087665,5,0,LOW
0x5ca96be3bef3c172a5ecf10b06bf301655edb8b8105aa831fce0550d4eefde4c,2026-09-07 10:41:37.288550+00:00,0xc78a70fdc8a6659d22797b5e60485e48869c6838,0x29eeaa2c4917bb959ac8d94966c3295ceed5c3ee,P2P-Gossip,20.141.138.55,20.141.130.68,AS16509,AS16509,NORMAL_TRANSFER,Entity-028,"Amazon.com, Inc.","Amazon.com, Inc.",0,XRP,XRP,0.59,275.51,Mega-Cap,466.96,1.261801,0.002702160784649649,6.148382822179401,0.8161613985807323,470.0,0.31737533964921677,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.1,0,0,0.0002479095543190722,0.00010129215970987326,0.0011369690821087647,0.00025888640491689786,0.007986132112370427,2,2,5.321585652531889,-0.653793258617358,-0.15680336588456517,-0.07677749350094816,0.006239419032869365,-0.007381715130577781,-0.010029571464710625,-0.0007257942274782875,-0.0012476617416242429,0.00036309945061508266,-0.029651641792141043,-0.00035598669057125196,0.0008973523003217372,-0.004042431972096184,-0.0035467114761662108,0.00046107179634007176,-0.048128753009583414,29,0,LOW
0x13a11810afb7268e138acad2759efe17c18597db4976b8343c0af0d8cc2e5c75,2026-09-07 10:45:01.288550+00:00,0xf0d22366f66a598a20e3bf4bd66e7dfadb046c68,0xa8c01ea3c23fa9f3dc96bcfbef7bc86c1003f818,Lightning,67.220.181.78,201.158.157.252,AS5607,AS7922,NORMAL_TRANSFER,Entity-021,Sky UK Limited Residential,Comcast Cable Communications,0,XLM,Stellar,0.12,3.23,Large-Cap,26.92,0.058407,0.0021696508172362556,3.329343277894172,0.05676494755335184,787.0,0.09539455745744557,599.0,6.396929655216146,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.1,0,0,0.0003312753953075832,0.00010129215970987326,0.0013501643122892314,0.0009551016173659971,0.011538671340877297,2,2,5.322062910967646,-0.654380425659664,-0.15758555343652536,-0.077346633558352,0.00659098421534759,-0.008288898003708647,-0.011950695519196815,-0.0021170782337622397,0.0007150046858288319,-0.0011383972445622407,0.006223890723059448,-0.0006127405056991531,8.849445551074217e-05,0.0009017144038038176,-0.005395429932934254,0.00028565943260243473,-0.11235504441063487,12,0,LOW
0xaa28c3f4781207fb6d0b24dd43e1c628082f880be566e12c24e29afbf8e291a5,2026-09-07 10:47:49.288550+00:00,0xf574b7a5715e6dc7f8a110dbee5d7f8aa2599b3c,0x21bc7b14ae32355cac27fbf03b8f3ec290a1b6d6,P2P-Gossip,170.191.228.28,20.141.191.142,AS24940,AS16509,NORMAL_TRANSFER,Entity-005,Hetzner Online GmbH,"Amazon.com, Inc.",0,XRP,XRP,0.59,82.49,Mega-Cap,139.81,0.281308,0.002012073528359917,4.94741146392922,0.24788143117268596,571.0,0.18586190240072184,2205.0,7.698936199813447,0,1,1,0.9999900000999989,0.0,1,1,1,0.4,0.1,0,0,0.0002592251002313989,0.00010129215970987326,0.0018526695985189904,0.0004333413891357693,0.014106270162770912,2,2,5.3223690534738415,-0.6547889168768651,-0.15813604784843494,-0.07775083399326943,0.006829903823945405,-0.008935044966810288,-0.013309012180033476,-0.003099504706840713,0.0021142120921690288,-0.002161956704173708,0.03185212370252891,-0.0007800608209515592,-0.0005027989051174999,-0.005123567706867903,-0.0015344234595208435,0.0004034575276190705,-0.10658349995397554,14,0,LOW
0x77a2f26be3f35c23c32a1162eca6742eb99c7e3c241701d9ca760c8cb6097b9b,2026-09-07 10:49:48.288550+00:00,0x46b610898e42039cd7811637422af87dff10c1b8,0x2da2cd731099ef044692667e03e6d1b9243c3bb5,Ethereum,67.220.232.233,170.191.217.14,AS5607,AS24940,NORMAL_TRANSFER,Entity-027,Sky UK Limited Residential,Hetzner Online GmbH,0,USDT,Tether,1.0,9.55,Mega-Cap,9.5508,0.024578,0.0025733969929220587,2.3562016864310595,0.024280820498571814,265.0,0.584308553866459,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.4,0,0,0.0003028094682437664,0.00010129215970987326,0.0017617171454452157,0.00037379047392615053,0.010915476760709123,2,2,5.321989462015607,-0.6542850228955196,-0.1574597553671216,-0.07725609885530656,0.0065361215257986275,-0.00813829792374679,-0.011605649864210595,-0.001878810952580231,0.00036695967163602694,-0.0008658229588811949,9.917584214951115e-05,-0.0005620744519844004,0.00020374040428384387,-0.0037518291714246643,0.00017880926554838164,0.0003132250024145283,-0.14590923541111134,4,0,LOW
0x9f79a5ca5deec49a8139cf51a4f98a1f4208b4716fc35acb64a7ffbdca3555d0,2026-09-07 10:50:04.288550+00:00,0xb035187f355240fe9b91df04e9d1a05af8e4d281,0x359753cf4d32de9210156e6d2c34cba2eeb226ac,P2P-Gossip,170.191.190.114,49.94.142.181,AS24940,AS13335,NORMAL_TRANSFER,Entity-013,Hetzner Online GmbH,"Cloudflare, Inc.",0,AVAX,Avalanche,20.08,5675.61,Large-Cap,282.65,0.220378,0.0007796851229435698,5.647741083772576,0.19916064682145748,372.0,0.4449824371774594,1713.0,7.446585099157725,0,1,1,0.9999900000999989,0.0,1,1,1,0.4,0.1,0,0,0.0002574580611939127,0.00010129215970987326,0.001563334740523354,0.0007069365803580525,0.014250048694644,2,2,5.322381150237347,-0.65480698097411,-0.15815940656002248,-0.07776728642972046,0.006839409658258933,-0.008965206086865268,-0.013390060361858198,-0.003150911138754902,0.0021945375367809794,-0.002224562368305576,0.03316015033805694,-0.000792933427488384,-0.0005167301597571096,-0.003002742358233527,-0.004995736004668796,0.00045055897431013734,-0.08202418618172486,20,0,LOW
0xa2d5ac14d5ad2a79c235f7850b93c170ef97a1c8b2bcc08f3f849b4c40a2b21b,2026-09-07 10:54:58.288550+00:00,0x59784be6145547a5689d2a9754af1a7964cad367,0xca23aec88527d6d0d94d437166c118db0672c1ca,Monero-P2P,201.158.111.33,49.94.11.79,AS7922,AS13335,NORMAL_TRANSFER,Entity-034,Comcast Cable Communications,"Cloudflare, Inc.",0,TON,Toncoin,2.39,116.25,Large-Cap,48.64,0.029171,0.0005997327302631578,3.9047969603364066,0.028753623803437437,586.0,0.1663302037994602,3600.0,8.188966863648876,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.1,0,0,0.0002705008076733732,0.00010129215970987326,0.0019496736026596803,0.001089852434858187,0.01394770504168009,2,2,5.3223592345594275,-0.6547741106590093,-0.15811448867394523,-0.07773340708612313,0.006820065492094485,-0.008908622093488458,-0.013251004754317237,-0.003055037149281347,0.002048278863033772,-0.0021491696541339578,0.030705388134995185,-0.0007848662592111094,-0.0004829322307452678,0.0016670060486688577,-0.0016200742259866818,0.0003805429000288002,-0.14368015500790626,4,0,LOW
0xd2d2a1ccf3251cb968ad61b9f0672c094308f62d573bb05ad2e89f5385fee625,2026-09-07 10:57:00.288550+00:00,0x11cd4156d4ac0a1481d11821053ec0f2f6a3052a,0xf574b7a5715e6dc7f8a110dbee5d7f8aa2599b3c,Lightning,157.100.227.224,201.158.105.250,AS16276,AS7922,NORMAL_TRANSFER,Entity-015,OVH SAS,Comcast Cable Communications,0,SHIB,Shiba Inu,1.0,8.57,Large-Cap,8.57,0.024208,0.002824737456242707,2.258633205464863,0.023919630990226433,386.0,0.4267528518162819,1872.0,7.5352967024440884,0,1,1,0.9999900000999989,0.0,1,1,1,0.4,0.1,0,0,0.00034511200178186324,0.00010129215970987326,0.00258817429423904,0.0007184655726009786,0.009561472229755228,2,2,5.3218351023847905,-0.6540915226806122,-0.15720129308513336,-0.07706669959002224,0.006419458609039941,-0.007831394305718081,-0.010912923837037104,-0.0013870849858895328,-0.0003456834688862741,-0.00038229982515963366,-0.012453658454543692,-0.0004865560224928989,0.00043782260307018893,0.0020019014623816832,0.008805672744218207,1.1800217349104383e-05,-0.10368646585308472,15,0,LOW
0xdb16bdb4e42f129ebe60c6fa909749f4fd3cf8db376aecf5455e12d017e012a6,2026-09-07 10:58:45.288550+00:00,0x7f6862b8e540ede350d47f077dc4069392618638,0x37dc3e3ccc2a4bc12ca0def87c9e838606577a74,Ethereum,49.94.201.239,157.100.106.206,AS13335,AS16276,NORMAL_TRANSFER,Entity-020,"Cloudflare, Inc.",OVH SAS,0,UNI,Uniswap,5.56,72.14,Large-Cap,12.9746,0.032785,0.002526860172953309,2.6372413960912797,0.032259036819730004,493.0,0.2874267351272823,1670.0,7.421177528595393,0,1,1,0.9999900000999989,0.0,1,1,1,0.1,0.4,0,0,0.00032527372079691293,0.00010129215970987326,0.003071798800640353,0.0007559340982056035,0.01708299871054459,2,2,5.3227040280061315,-0.6552740460676768,-0.15879154660629347,-0.07823150699418781,0.007102213500735416,-0.009711456398699359,-0.014926045471021644,-0.004257256657332494,0.003774210575803213,-0.0034378234748543807,0.06249574871824322,-0.0010004796373646423,-0.0012455091652519492,-0.0017644690932344497,0.007660464413785608,-0.0002729716086754114,-0.0817686063339988,20,0,LOW
